ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_92,"Jinan chenghui-shuangda chemical co.,ltd.Visit Store",13256107535   , mahaiyan1123@126.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 1BAGS/1,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_93,"Pand (Shanghai) international trade Co., LTD",+8618662931292    021-80159919, 3404730042@qq.com, 451-40-1, Deoxybenzoin,Purity: 99% | Package: 10kg;100kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_94,"Hubei zhonglong Kangsheng Fine Chemical Co., Ltd",+8618171045381    027-83855381, 2533797015@qq.com, 451-40-1, Deoxybenzoin,"Purity: 99% HPLC | Package: 100KG, 25KG,5KG,1KG, 吨",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_95,"SHENZHEN PHYSTANDARD BIO-TECH CO.,LTD",+8613380397412    0755-0755-0755-83725350, 3001280422@qq.com, 451-40-1, Parecoxib Impurity 1,Purity: 99% HPLC | Package: 10mg;25mg;50mg;100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_96,"Pingdingshan Longwei Biotechnology Co. , Ltd.",+8615343756688   , 3079249712@qq.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_97,Shanghai Tengjun Biotechnology Co. LTD,+8619821570922   , angela@labgogo.com, 451-40-1," 1,2-Diphenylethanone",Purity: 98% | Package: 1g;5g;1kg;可根据客户要求定制;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_98,"Pushan Industry (Shaanxi) Co., Ltd.",+8613571859809    029-029-86018689, info@pushanshiye.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_99,"Qingdao Baiyi Chemical Co., Ltd",+8613953303907   , 3654853487@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 25kg/纸板桶,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition
ChemBook_100,"Hubei Hicks Biochemical Co., Ltd",+8617362916295   , w17362916295@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 99%HPLC | Package: 5KG;1KG | CustNote: 100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_101,"Wuhan Yingnuo Pharmaceutical Technology Co., Ltd.",+86+86-15387063101    027-+86-027-59232304, 2881924050@qq.com, 451-40-1, 451-40-1,"Purity: 98% | Package: 1KG；100g;1g,100mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_102,"Mancinor Technology Co., Ltd.",+8619719236623   , 2885515945@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 97%+ | Package: 1g；1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_103,"Shandong Jiuyue Biological Technology Co., LTD",+8615553348166   , m15553348166@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 1kg;10kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_104,"Wuhan Hongde Yuexin Pharmatech Co.,Ltd",+8615271852016    027-83855396, whhdyxchem@sina.com, 451-40-1, Deoxybenzoin,Purity: 99% | Package: 25KG/桶,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_105,"Hubei Nordina Biotechnology Co., Ltd.",+8618162687220    18162687220, nuodina@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_106,"Hubei coward Chemical Co., Ltd",+8613125172151   , 3508116617@qq.com, 451-40-1, Deoxybenzoin,Purity: 99% | Package: 1kg;25kg;1000kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_107,"Wuhan lanabai Pharmaceutical Chemical Co., Ltd",+8615307151931   , 2355680@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99.5% HPLC&GC | Package: 1kg 25kg | CustNote: AR GR CP,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_108,cjbscvictory,13348960310    13348960310, 3003867561@qq.com, 451-40-1, Benzyl Phenyl Ketone,Purity: HPLC>=98% | Package: 20/mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_109,"Beijing Solarbio Science & Tecnology Co., Ltd.",+8617801761073    010-50973185, Gsiyu@solarbio.com, 451-40-1, 2-Phenylacetophenone,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_110,"Shanghai Jieshikai Biotechnology Co. , Ltd.",+8615801958784   , lihua@jskchem.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 5g;10g;25g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_111,"Nanjing Yili Biotechnology Co., Ltd.",+8613333710285   , 3003882524@qq.com, 451-40-1," 1,2-Diphenylethanone",Purity: 98% | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_112,Jingjiang Lechuang Biotechnology Co.，Ltd,+8615370960812    150-61735421, lechuangsales01@163.com, 451-40-1, DESOXYBENZOIN,Purity: 99% | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_113,"Shanghai xinchenfa Chemical Technology Co.,Ltd",+8613564487020    021-13564487020, 3546809660@qq.com, 451-40-1," 1,2-Diphenylethan-1-one",Purity: 98.00% | Package: 1kg、5kg、10kg、25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_114,"Xi'AnTongZeBiotechCo.,Ltd",+8618591971926    029-18591971926, 3516471159@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_115,"Wuhan kamik Technology Co., Ltd",+8618062587608   , 201981259@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 0.99 | Package: 25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_116,"Hubei Zhonglong Kangsheng Fine Chemical Co., Ltd.",+8615926260361   , 1930063008@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: GC/HPLC | CustNote: g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_117,"SHANGHAI SEAGA BIO-TECH CO.,LTD",13764598896   , grace8018@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 98.00% | Package: 1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_118,Shenzhen Botel Biotechnology Co. Ltd.,+8613316968096    0755-22202135, 1979313431@qq.com, 451-40-1, 2-Phenylacetophenone,Package: 50mg/;100mg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_119,"Wuhan Hongde Yuexin Pharmaceutical Technology Co., Lt",+8615827396479    027-83855392, wuhanfudechem03@sina.com, 451-40-1, Deoxybenzoin,Purity: 98 | Package: 25kg | CustNote: kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
ChemBook_120,https://hanhongsci.com/,+8618917919676    021-54306202, info@hanhongsci.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_121,"Wuhan Jingkangen Biomedical Technology Co., Ltd",+8613720134139   , 3655618288@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 1G：5G,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_122,"Wuhan canos Technology Co., Ltd",15327105076    027-027-83238443, 926254131@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_123,"Hubei Xinkang Pharmaceutical Chemical Co., Ltd",+8618871579363    027-027-59308705, 1248680011@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% HPLC | Package: 25KG;200KG;5KG;1KG;1T,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_124,"Hubei Lingyan Biotechnology Co., Ltd",+8613297019205   , 2413323910@QQ.COM, 451-40-1, Deoxybenzoin,Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_125,"Qingdao Baiyi Chemical Co., Ltd",+8613053388919   , 1454485610@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 25kg/纸板桶,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_126,"Hubei De'ao Chemical Research Pharmaceutical Technology Co., Ltd",+8618502726233   , 3641133981@qq.com, 451-40-1, Diphenylethanone（Deoxybenzoin）,Purity: 95%+ HPLC | Package: 10mg | CustNote: STD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_127,"Hubei Yunmei Technology Co., Ltd",+8618327059871    027-027-59206672, service@yunmeichem.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% HPLC | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_128,"Shanghai Sunway Pharmaceutical Technology Co.,Ltd.",+8617682355945   , neoyan@sunwaypharm.com, 451-40-1, Benzyl Phenyl Ketone,Purity: 97% | Package: 0.1g;0.25g;1g;5g;10g;25g;100g;5923g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_129,NORANA GROUP,+8617386138556    027-59209883, service@nornachem.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 5ASSAYS/10,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_130,"Hebei Mingji Chemical Technology Co., Ltd",+8613731109507   , 1581841507@qq.com, 451-40-1, 2-Phenylacetophenone,Package: 25mg;100mg;200mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_131,"Scinova Biotech(Guangzhou) Co., Ltd.",+8618028802057   , scinova_sales@163.com, 451-40-1, Benzyl Phenyl Ketone,Purity: 98% HPLC | Package: 50mg、100mg、500mg、1g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_132,"Hebei Zhentian food additives Co., LTD",+8613373390591    0319-5925599, 13373390591@163.com, 451-40-1, 2-Fluorophenylacetic acid,Purity: 0.99 | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_133,"Chengtian Fine Chemical Co., Ltd",+8618164098996   , 3554657675@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99.50% | Package: 样品（克）；小包装（KG）；整包装供应,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_134,"Nanjing Shizhou Biology Technology Co.,Ltd",18351873721    025-85563444, purchase@synzest.com, 451-40-1," 1,2-Diphenylethanone",Purity: 95% HPLC | Package: 100mg;500mg;1g;5g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_135,"Hebei Zhenjia new material Co., LTDManufacturer",+8613315915972    0319-5925599, 13313090628@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_136,Hubei Shiteng Chemical Technology Co. LTD,+8619086915685    189-71850150, 1273131441@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 25kg；5kg；1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_137,"Jiaxing Zhejia Biotechnology Co., LTD",+86    0573-85600501, zhejia01@163.com, 451-40-1," 1,2-Diphenylethanone",Purity: 95+%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_138,"Wuhan woxuan Technology Co., Ltd",+8613322067656   , 3199863540@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% HPLC | Package: 5KG;1KG;25kg;500kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_139,"Sanover (Xiamen) Technology Co., Ltd",+8613876246362    059265188632, 422165847@qq.com, 451-40-1, 2-phenylacetophenone,Purity: 99% | Package: 1kg；25kg；100kg；1MT,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition
ChemBook_140,"Jiangsu Yutian pharmaceutical Co.,Ltd.Manufacturer",+8618861350580    0518-86098006, yutian02@jsytsw.com, 451-40-1," 1,2-diphenyl-ethanon",Purity: 99% HPLC | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_141,"Shanghai klamar Reagent Co., LTD",+8613817534909    021-4001650, 3003940895@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 25g ；100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_142,"Shaanxi wopin Chemical Technology Co., Ltd",18792798662   , 3120382920@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 98 | Package: 1kg/;25kg/;100kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_143,"Hangzhou J&H Chemical Co., Ltd.",+86    0571-0571-87396430, sales@jhechem.com, 451-40-1, 2-Phenylacetophenone,"Purity: 99% | Package: 1g;1kg,100kg,1000kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_144,"Bayee Biotech (Anqing) Co., Ltd.",+8618917961636    0556-0556-5032306, wtx@bayeebio.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 1KG;10kg;100kg;100kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_145,"Chengdu Saint - Kay Biotechnology Co., Ltd.",15882256948    028-85157043, 676046971@qq.com, 451-40-1, 2-Phenylacetophenone,Package: 1KG;8KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_146,"Suzhou yacoo science co.,Ltd",+8618013166090    0512-87182056, lingling.qi@yacoo.com.cn, 451-40-1, DEOXYBENZOIN,Purity: 98% | Package: 10g;50g;1kg;5Kg;25kg;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_147,"Nanjing XiZe Biotechnology CO., Ltd.",15250997978    025-025-58362220, sale@njxizebio.com, 451-40-1, Parecoxib Impurity 34,Purity: >95% | CustNote: 4.8g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_148,"Shanghai Haohong Pharmaceutical Co., Ltd.",+864008210725    400-400-8210725, malulu@leyan.com, 451-40-1," 1,2-Diphenylethanone",Purity: 95% | Package: 25g;100g;500g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_149,"Zhengzhou Acme Chemical Co., Ltd.","+8613303845143    0371-037163312495,13303845143", 3001379618@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 1g;5g;10g;25;100g;500g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_150,tonsooh,+8613343438265    027-83238443, 1569708153@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 1kg/;25kg/;200kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_151,Aikon International Limited,+8618112977050    025-025-66028182, cfzhang@aikonchem.com, 451-40-1, 2-Phenylacetophenone,"Purity: 95% HPLC或者GC | Package: 10G,5G;1G",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_152,"Shaanxi Lihe Tongchuang Chemical Technology Co., Ltd",+8617782851193    029-029-81116050, 168361757@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 100kg；50kg；5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_153,"Hubei huizepu Pharmaceutical Technology Co., Ltd",+8619107121455    027-027-027-59212684, p19107121455@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 99%HPLC,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_154,Wuhan hongde yuexin pharmaceutical technology co. LTD,13657260109    027-027-83855391, hbzlkschem2009@163.com, 451-40-1, Deoxybenzoin,Purity: 98% | Package: 25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_155,Wuhan hongde yuexin pharmaceutical technology co. LTD,13995685043    027-83855395, wuhanfudechem23@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% HPLC | Package: 1KG;5KG；25kg | CustNote: 10000kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_156,"Wuhan Yuqing Jiaheng Pharmaceutical Co., Ltd",13476018176    027-027-83855310, 408614617@qq.com, 451-40-1, Deoxybenzoin,Purity: 99% | Package: 10kg/;20kg/;50kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_157,"Beijing FYF Chemicals Co., Ltd",+8618612870288   , 1460285141@qq.com, 451-40-1, 2-Phenylacetophenone,"Purity: 98%HPLC | Package: 50g,100g ,500g ,1Kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_158,"Hubei Wande Chemical Co., Ltd",+8615377098680    027-59210159, 1148280011@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% HPLC | Package: 25KG;200KG;5KG;1KG;1T,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_159,"Wuhan Jushun Chemical Co., Ltd",+8613349917800   , 3629602341@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 99 | Package: 1kg;25kg;50kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=8#J_Condition
ChemBook_160,"Hangzhou Hesheng Taiyi Biotechnology Co. , Ltd.",+8615868607770   , hstysales@126.com, 451-40-1, 2-Phenylacetophenone,"Purity: 99% HPLC | Package: 10mg,100mg,1g,1kg,10kg,1t",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_161,"Changzhou Hongda New Material Technology Co., Ltd.",+8615262235181   , 545789914@qq.com, 451-40-1, 2-Phenylacetophenone,Package: 1KG;10KG;100KG;1000KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_162,"Shanghai Boer Chemical Reagent Co., LTD",+8619102157732   , zhangmin@boerchina.net, 451-40-1, 2-Phenylacetophenone,"Purity: 98% | Package: 5g,25g,100g,250g,1kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_163,"Shanghai kadel chemical technology co., LTD",400-7787-550    021-021-4007787-550, 2850202386@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% | Package: 25g 383.9元；100g 1207.8元,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_164,"Jinhui Biological Technology Co., Ltd.",+86391530692   , sales@jhbiopharm, 451-40-1, Desoxybenzoin,Package: 1kg;100kg;1000kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_165,"Jingzhou Yinjie Chemical Co., Ltd",+8618008658728   , 2718637152@qq.com, 451-40-1, Deoxybenzoin,Purity: 99% | Package: 1Kg;25Kg;1000Kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_166,"Hubei Chenxin Pharmaceutical Co., Ltd.",17362916295    17362916295, w17362916295@163.com, 451-40-1, 2-Phenylacetophenone,Purity: 99% | Package: 1kg；25kg | CustNote: 100kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_167,"Yutong Pharmaceutical Technology (Suzhou) Co., Ltd.",+8615851462628   , 2680463261@qq.com, 451-40-1, 2-Phenylacetophenone,Purity: 95-99% | Package: 1g；5g;25g;250g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_168,Henan yingchuang,+8616650708709    0370-3678455, hnyingchuang@163.com, 451-40-1," 1,2-Diphenylethan-1-one",Purity: 99% | Package: 25G;100G;500G;1KG;5KG;25KG;100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_169,"Hepharma Biology And Technology CO.,LTD.",+8618726307739    86-18726307739, waimaobu@hepharma.cn, 451-40-1, 2-Phenylacetophenone,Purity: 98%；99% | Package: 按要求包装,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_170,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",+8618072846723   , caigou1@witofly.com, 451-40-1, 2-Phenylacetophenone,Purity: 98% HPLC | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_171,"Guangzhou Dreampharm Biotechnology Co., Ltd.",17825480238    020-36607679, 3008233717@qq.com, 451-40-1, parecoxib,Purity: 98% HPLC | Package: 25mg，50mg，100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_172,"Shanghai Zeye Biotechnology Co., Ltd.",13122364865    021-61998551, shzeysw@163.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_173,"Shanghai Yubo Biotechnology Co., Ltd.",   021-60514606, shybio@126.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_174,"Jinan Aiduofu Pharmaceutical Technology Co., Ltd.",   0531-88681605, yunshengkj@163.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_175,"Jiangsu Lianchang New Material Co., Ltd.",   13815719043, 1ianchang@lianchangchem.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_176,"Shanghai Qincheng Biological Technology Co., Ltd.",   021-67652295, shqcsw01@163.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_177,"Shanghai Tongwei Chemical Co., Ltd.",   021-62206502, shtwchem@126.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_178,"Beijing Luyuan Bird Biotechnology Co., Ltd.",   15810802415, 15810802415@139.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_179,"Baishun (Beijing) Chemical Technology Co., Ltd.",   010-59792309, 2440312006@qq.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=9#J_Condition
ChemBook_180,"Shanghai Huzhen Industrial Co., Ltd.",13916550749    021-60345367, shhzsw01@163.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_181,"Shanghai Yanjin Biological Technology Co., Ltd.",   021-65232515, yanjinbio@163.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
